"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.837696335078522,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.311526479750783,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.833333333333322,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.420168067226896,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,1.47679324894516,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,-4.26195426195427,,
"PRINTO01","Industrial production, s.a.","DEU","Germany","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,-1.5200868621064,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,4.2198233562316,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4.33145009416195,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-3.51985559566786,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.935453695042094,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-9.54587581093607,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,2.15163934426229,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,3.61083249749246,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,3.09777347531464,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-1.12676056338028,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,1.51946818613487,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-2.33863423760524,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,6.32183908045976,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,3.24324324324324,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-2.53054101221641,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,2.23813786929278,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,4.20315236427318,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-4.53781512605041,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.6161971830986,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,2.48007085916742,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.51858254105445,,
"PRINTO01","Industrial production, s.a.","GRC","Greece","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,1.20378331900258,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-2.92850990525408,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4.96894409937887,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.5215553677092,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-10.3862660944206,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-29.9808429118774,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,17.7838577291382,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,17.6538908246225,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,6.81145113524187,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,6.28465804066543,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,1.82608695652174,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,1.70794192997438,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.755667506297221,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-1.60744500846026,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.859845227858976,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,4.77016478751083,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-3.39403973509932,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,3.25621251071123,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.414937759336114,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-0.666666666666678,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,-2.93624161073824,,
"PRINTO01","Industrial production, s.a.","HUN","Hungary","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,-0.345721694036297,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-1.08225108225108,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4.48577680525164,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-5.02617801047121,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,33.6273428886439,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-20.1320132013201,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-5.78512396694213,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,10.5263157894737,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,5.95238095238096,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-11.8913857677903,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-10.308182784272,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,9.47867298578198,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,39.069264069264,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-4.66926070038909,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.653061224489789,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,3.94412489728841,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-2.76679841897234,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.406504065040664,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-4.45344129554658,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-4.15254237288135,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,8.841732979664,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,-4.22420796100728,,
"PRINTO01","Industrial production, s.a.","IRL","Ireland","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,3.47752332485155,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-2.76981852913087,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.75049115913557,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.33843212237093,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-28.0038759689923,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-21.1305518169583,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,44.7098976109215,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,7.66509433962264,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,7.22891566265061,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,7.04800817160368,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-4.38931297709925,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,1.59680638722555,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-1.27701375245577,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.199004975124359,,
"PRINTO01","Industrial production, s.a.","ITA","Italy","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.58887785501489,,
