areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-07-03,60_64,3451652.0,2997506.0,1761.0,3108323.0,548.0,2997506.0,1761.0,90.1,86.8,86.8
E92000001,England,nation,2021-07-03,65_69,2886997.0,2601916.0,851.0,2658634.0,303.0,2601916.0,851.0,92.1,90.1,90.1
E92000001,England,nation,2021-07-03,70_74,2861653.0,2662070.0,375.0,2700165.0,144.0,2662070.0,375.0,94.4,93.0,93.0
E92000001,England,nation,2021-07-03,75_79,2062779.0,1941953.0,189.0,1967671.0,86.0,1941953.0,189.0,95.4,94.1,94.1
E92000001,England,nation,2021-07-03,80_84,1417462.0,1329069.0,135.0,1353858.0,49.0,1329069.0,135.0,95.5,93.8,93.8
E92000001,England,nation,2021-07-03,85_89,846853.0,791681.0,84.0,808925.0,17.0,791681.0,84.0,95.5,93.5,93.5
E92000001,England,nation,2021-07-03,90+,461842.0,422637.0,49.0,433576.0,9.0,422637.0,49.0,93.9,91.5,91.5
E92000001,England,nation,2021-07-02,12_15,2853951.0,908.0,34.0,4739.0,91.0,908.0,34.0,0.2,0.0,0.0
E92000001,England,nation,2021-07-02,16_17,1362878.0,62384.0,690.0,162677.0,3426.0,62384.0,690.0,11.9,4.6,4.6
E92000001,England,nation,2021-07-02,18_24,5347222.0,803851.0,4534.0,2615191.0,56195.0,803851.0,4534.0,48.9,15.0,15.0
E92000001,England,nation,2021-07-02,25_29,4508951.0,846506.0,5022.0,2453352.0,19053.0,846506.0,5022.0,54.4,18.8,18.8
E92000001,England,nation,2021-07-02,30_34,4795390.0,1085981.0,9942.0,2886975.0,9874.0,1085981.0,9942.0,60.2,22.6,22.6
E92000001,England,nation,2021-07-02,35_39,4540923.0,1292447.0,16548.0,3019783.0,6300.0,1292447.0,16548.0,66.5,28.5,28.5
E92000001,England,nation,2021-07-02,40_44,4146831.0,1851272.0,45588.0,3057363.0,2984.0,1851272.0,45588.0,73.7,44.6,44.6
E92000001,England,nation,2021-07-02,45_49,4015713.0,2407650.0,44002.0,3215539.0,2060.0,2407650.0,44002.0,80.1,60.0,60.0
E92000001,England,nation,2021-07-02,50_54,4235812.0,3401883.0,5013.0,3615152.0,1149.0,3401883.0,5013.0,85.3,80.3,80.3
E92000001,England,nation,2021-07-02,55_59,4082028.0,3423705.0,3220.0,3593932.0,745.0,3423705.0,3220.0,88.0,83.9,83.9
E92000001,England,nation,2021-07-02,60_64,3451652.0,2995745.0,1717.0,3107775.0,450.0,2995745.0,1717.0,90.0,86.8,86.8
E92000001,England,nation,2021-07-02,65_69,2886997.0,2601065.0,834.0,2658331.0,267.0,2601065.0,834.0,92.1,90.1,90.1
E92000001,England,nation,2021-07-02,70_74,2861653.0,2661695.0,410.0,2700021.0,128.0,2661695.0,410.0,94.4,93.0,93.0
E92000001,England,nation,2021-07-02,75_79,2062779.0,1941764.0,252.0,1967585.0,84.0,1941764.0,252.0,95.4,94.1,94.1
E92000001,England,nation,2021-07-02,80_84,1417462.0,1328934.0,154.0,1353809.0,38.0,1328934.0,154.0,95.5,93.8,93.8
E92000001,England,nation,2021-07-02,85_89,846853.0,791597.0,128.0,808908.0,30.0,791597.0,128.0,95.5,93.5,93.5
E92000001,England,nation,2021-07-02,90+,461842.0,422588.0,74.0,433567.0,12.0,422588.0,74.0,93.9,91.5,91.5
E92000001,England,nation,2021-07-01,12_15,2853951.0,874.0,26.0,4648.0,96.0,874.0,26.0,0.2,0.0,0.0
E92000001,England,nation,2021-07-01,16_17,1362878.0,61694.0,625.0,159251.0,4131.0,61694.0,625.0,11.7,4.5,4.5
E92000001,England,nation,2021-07-01,18_24,5347222.0,799317.0,5491.0,2558996.0,67494.0,799317.0,5491.0,47.9,14.9,14.9
E92000001,England,nation,2021-07-01,25_29,4508951.0,841484.0,5924.0,2434299.0,22105.0,841484.0,5924.0,54.0,18.7,18.7
E92000001,England,nation,2021-07-01,30_34,4795390.0,1076039.0,12032.0,2877101.0,10674.0,1076039.0,12032.0,60.0,22.4,22.4
E92000001,England,nation,2021-07-01,35_39,4540923.0,1275899.0,18557.0,3013483.0,6659.0,1275899.0,18557.0,66.4,28.1,28.1
E92000001,England,nation,2021-07-01,40_44,4146831.0,1805684.0,46796.0,3054379.0,2944.0,1805684.0,46796.0,73.7,43.5,43.5
E92000001,England,nation,2021-07-01,45_49,4015713.0,2363648.0,42667.0,3213479.0,2023.0,2363648.0,42667.0,80.0,58.9,58.9
E92000001,England,nation,2021-07-01,50_54,4235812.0,3396870.0,5328.0,3614003.0,1188.0,3396870.0,5328.0,85.3,80.2,80.2
E92000001,England,nation,2021-07-01,55_59,4082028.0,3420485.0,3434.0,3593187.0,874.0,3420485.0,3434.0,88.0,83.8,83.8
E92000001,England,nation,2021-07-01,60_64,3451652.0,2994028.0,1880.0,3107325.0,452.0,2994028.0,1880.0,90.0,86.7,86.7
E92000001,England,nation,2021-07-01,65_69,2886997.0,2600231.0,898.0,2658064.0,262.0,2600231.0,898.0,92.1,90.1,90.1
E92000001,England,nation,2021-07-01,70_74,2861653.0,2661285.0,512.0,2699893.0,144.0,2661285.0,512.0,94.3,93.0,93.0
E92000001,England,nation,2021-07-01,75_79,2062779.0,1941512.0,313.0,1967501.0,90.0,1941512.0,313.0,95.4,94.1,94.1
E92000001,England,nation,2021-07-01,80_84,1417462.0,1328780.0,229.0,1353771.0,47.0,1328780.0,229.0,95.5,93.7,93.7
E92000001,England,nation,2021-07-01,85_89,846853.0,791469.0,148.0,808878.0,36.0,791469.0,148.0,95.5,93.5,93.5
E92000001,England,nation,2021-07-01,90+,461842.0,422514.0,106.0,433555.0,12.0,422514.0,106.0,93.9,91.5,91.5
E92000001,England,nation,2021-06-30,12_15,2853951.0,848.0,38.0,4552.0,116.0,848.0,38.0,0.2,0.0,0.0
E92000001,England,nation,2021-06-30,16_17,1362878.0,61069.0,787.0,155120.0,4221.0,61069.0,787.0,11.4,4.5,4.5
E92000001,England,nation,2021-06-30,18_24,5347222.0,793826.0,5760.0,2491502.0,63930.0,793826.0,5760.0,46.6,14.8,14.8
E92000001,England,nation,2021-06-30,25_29,4508951.0,835560.0,5576.0,2412194.0,22944.0,835560.0,5576.0,53.5,18.5,18.5
E92000001,England,nation,2021-06-30,30_34,4795390.0,1064007.0,10890.0,2866427.0,10701.0,1064007.0,10890.0,59.8,22.2,22.2
E92000001,England,nation,2021-06-30,35_39,4540923.0,1257342.0,17593.0,3006824.0,6452.0,1257342.0,17593.0,66.2,27.7,27.7
E92000001,England,nation,2021-06-30,40_44,4146831.0,1758888.0,44208.0,3051435.0,2904.0,1758888.0,44208.0,73.6,42.4,42.4
E92000001,England,nation,2021-06-30,45_49,4015713.0,2320981.0,38485.0,3211456.0,1967.0,2320981.0,38485.0,80.0,57.8,57.8
E92000001,England,nation,2021-06-30,50_54,4235812.0,3391542.0,5401.0,3612815.0,1151.0,3391542.0,5401.0,85.3,80.1,80.1
E92000001,England,nation,2021-06-30,55_59,4082028.0,3417051.0,3480.0,3592313.0,772.0,3417051.0,3480.0,88.0,83.7,83.7
E92000001,England,nation,2021-06-30,60_64,3451652.0,2992148.0,1838.0,3106873.0,472.0,2992148.0,1838.0,90.0,86.7,86.7
E92000001,England,nation,2021-06-30,65_69,2886997.0,2599333.0,940.0,2657802.0,275.0,2599333.0,940.0,92.1,90.0,90.0
E92000001,England,nation,2021-06-30,70_74,2861653.0,2660773.0,492.0,2699749.0,150.0,2660773.0,492.0,94.3,93.0,93.0
E92000001,England,nation,2021-06-30,75_79,2062779.0,1941199.0,292.0,1967411.0,94.0,1941199.0,292.0,95.4,94.1,94.1
E92000001,England,nation,2021-06-30,80_84,1417462.0,1328551.0,211.0,1353724.0,44.0,1328551.0,211.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-30,85_89,846853.0,791321.0,145.0,808842.0,30.0,791321.0,145.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-30,90+,461842.0,422408.0,78.0,433543.0,17.0,422408.0,78.0,93.9,91.5,91.5
E92000001,England,nation,2021-06-29,12_15,2853951.0,810.0,22.0,4436.0,60.0,810.0,22.0,0.2,0.0,0.0
E92000001,England,nation,2021-06-29,16_17,1362878.0,60282.0,469.0,150899.0,3806.0,60282.0,469.0,11.1,4.4,4.4
E92000001,England,nation,2021-06-29,18_24,5347222.0,788066.0,4164.0,2427572.0,63656.0,788066.0,4164.0,45.4,14.7,14.7
E92000001,England,nation,2021-06-29,25_29,4508951.0,829984.0,4041.0,2389250.0,22486.0,829984.0,4041.0,53.0,18.4,18.4
E92000001,England,nation,2021-06-29,30_34,4795390.0,1053117.0,7761.0,2855726.0,9488.0,1053117.0,7761.0,59.6,22.0,22.0
E92000001,England,nation,2021-06-29,35_39,4540923.0,1239749.0,12459.0,3000372.0,5754.0,1239749.0,12459.0,66.1,27.3,27.3
E92000001,England,nation,2021-06-29,40_44,4146831.0,1714680.0,40110.0,3048531.0,2668.0,1714680.0,40110.0,73.5,41.3,41.3
E92000001,England,nation,2021-06-29,45_49,4015713.0,2282496.0,31324.0,3209489.0,1816.0,2282496.0,31324.0,79.9,56.8,56.8
E92000001,England,nation,2021-06-29,50_54,4235812.0,3386141.0,5028.0,3611664.0,1015.0,3386141.0,5028.0,85.3,79.9,79.9
E92000001,England,nation,2021-06-29,55_59,4082028.0,3413571.0,3266.0,3591541.0,722.0,3413571.0,3266.0,88.0,83.6,83.6
E92000001,England,nation,2021-06-29,60_64,3451652.0,2990310.0,1719.0,3106401.0,377.0,2990310.0,1719.0,90.0,86.6,86.6
E92000001,England,nation,2021-06-29,65_69,2886997.0,2598393.0,863.0,2657527.0,241.0,2598393.0,863.0,92.1,90.0,90.0
E92000001,England,nation,2021-06-29,70_74,2861653.0,2660281.0,413.0,2699599.0,147.0,2660281.0,413.0,94.3,93.0,93.0
E92000001,England,nation,2021-06-29,75_79,2062779.0,1940907.0,239.0,1967317.0,61.0,1940907.0,239.0,95.4,94.1,94.1
E92000001,England,nation,2021-06-29,80_84,1417462.0,1328340.0,164.0,1353680.0,44.0,1328340.0,164.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-29,85_89,846853.0,791176.0,124.0,808812.0,25.0,791176.0,124.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-29,90+,461842.0,422330.0,78.0,433526.0,10.0,422330.0,78.0,93.9,91.4,91.4
E92000001,England,nation,2021-06-28,12_15,2853951.0,788.0,15.0,4376.0,40.0,788.0,15.0,0.2,0.0,0.0
E92000001,England,nation,2021-06-28,16_17,1362878.0,59813.0,342.0,147093.0,2860.0,59813.0,342.0,10.8,4.4,4.4
E92000001,England,nation,2021-06-28,18_24,5347222.0,783902.0,3689.0,2363916.0,55596.0,783902.0,3689.0,44.2,14.7,14.7
E92000001,England,nation,2021-06-28,25_29,4508951.0,825943.0,3488.0,2366764.0,23337.0,825943.0,3488.0,52.5,18.3,18.3
E92000001,England,nation,2021-06-28,30_34,4795390.0,1045356.0,6718.0,2846238.0,8051.0,1045356.0,6718.0,59.4,21.8,21.8
E92000001,England,nation,2021-06-28,35_39,4540923.0,1227290.0,8426.0,2994618.0,4832.0,1227290.0,8426.0,65.9,27.0,27.0
E92000001,England,nation,2021-06-28,40_44,4146831.0,1674570.0,31257.0,3045863.0,2361.0,1674570.0,31257.0,73.5,40.4,40.4
E92000001,England,nation,2021-06-28,45_49,4015713.0,2251172.0,36421.0,3207673.0,1523.0,2251172.0,36421.0,79.9,56.1,56.1
E92000001,England,nation,2021-06-28,50_54,4235812.0,3381113.0,5243.0,3610649.0,821.0,3381113.0,5243.0,85.2,79.8,79.8
E92000001,England,nation,2021-06-28,55_59,4082028.0,3410305.0,3208.0,3590819.0,634.0,3410305.0,3208.0,88.0,83.5,83.5
E92000001,England,nation,2021-06-28,60_64,3451652.0,2988591.0,1585.0,3106024.0,341.0,2988591.0,1585.0,90.0,86.6,86.6
E92000001,England,nation,2021-06-28,65_69,2886997.0,2597530.0,681.0,2657286.0,169.0,2597530.0,681.0,92.0,90.0,90.0
E92000001,England,nation,2021-06-28,70_74,2861653.0,2659868.0,374.0,2699452.0,107.0,2659868.0,374.0,94.3,92.9,92.9
E92000001,England,nation,2021-06-28,75_79,2062779.0,1940668.0,217.0,1967256.0,49.0,1940668.0,217.0,95.4,94.1,94.1
E92000001,England,nation,2021-06-28,80_84,1417462.0,1328176.0,124.0,1353636.0,36.0,1328176.0,124.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-28,85_89,846853.0,791052.0,79.0,808787.0,18.0,791052.0,79.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-28,90+,461842.0,422252.0,74.0,433516.0,12.0,422252.0,74.0,93.9,91.4,91.4
E92000001,England,nation,2021-06-27,12_15,2853951.0,773.0,17.0,4336.0,65.0,773.0,17.0,0.2,0.0,0.0
E92000001,England,nation,2021-06-27,16_17,1362878.0,59471.0,516.0,144233.0,3569.0,59471.0,516.0,10.6,4.4,4.4
E92000001,England,nation,2021-06-27,18_24,5347222.0,780213.0,4017.0,2308320.0,62227.0,780213.0,4017.0,43.2,14.6,14.6
E92000001,England,nation,2021-06-27,25_29,4508951.0,822455.0,3754.0,2343427.0,29229.0,822455.0,3754.0,52.0,18.2,18.2
E92000001,England,nation,2021-06-27,30_34,4795390.0,1038638.0,8648.0,2838187.0,10082.0,1038638.0,8648.0,59.2,21.7,21.7
E92000001,England,nation,2021-06-27,35_39,4540923.0,1218864.0,11439.0,2989786.0,5996.0,1218864.0,11439.0,65.8,26.8,26.8
E92000001,England,nation,2021-06-27,40_44,4146831.0,1643313.0,29010.0,3043502.0,2997.0,1643313.0,29010.0,73.4,39.6,39.6
E92000001,England,nation,2021-06-27,45_49,4015713.0,2214751.0,30786.0,3206150.0,2135.0,2214751.0,30786.0,79.8,55.2,55.2
E92000001,England,nation,2021-06-27,50_54,4235812.0,3375870.0,4888.0,3609828.0,1175.0,3375870.0,4888.0,85.2,79.7,79.7
E92000001,England,nation,2021-06-27,55_59,4082028.0,3407097.0,3018.0,3590185.0,789.0,3407097.0,3018.0,88.0,83.5,83.5
E92000001,England,nation,2021-06-27,60_64,3451652.0,2987006.0,1303.0,3105683.0,437.0,2987006.0,1303.0,90.0,86.5,86.5
E92000001,England,nation,2021-06-27,65_69,2886997.0,2596849.0,550.0,2657117.0,239.0,2596849.0,550.0,92.0,89.9,89.9
E92000001,England,nation,2021-06-27,70_74,2861653.0,2659494.0,240.0,2699345.0,102.0,2659494.0,240.0,94.3,92.9,92.9
E92000001,England,nation,2021-06-27,75_79,2062779.0,1940451.0,125.0,1967207.0,52.0,1940451.0,125.0,95.4,94.1,94.1
E92000001,England,nation,2021-06-27,80_84,1417462.0,1328052.0,74.0,1353600.0,33.0,1328052.0,74.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-27,85_89,846853.0,790973.0,39.0,808769.0,9.0,790973.0,39.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-27,90+,461842.0,422178.0,30.0,433504.0,3.0,422178.0,30.0,93.9,91.4,91.4
E92000001,England,nation,2021-06-26,12_15,2853951.0,756.0,42.0,4271.0,169.0,756.0,42.0,0.1,0.0,0.0
E92000001,England,nation,2021-06-26,16_17,1362878.0,58955.0,1096.0,140664.0,6299.0,58955.0,1096.0,10.3,4.3,4.3
E92000001,England,nation,2021-06-26,18_24,5347222.0,776196.0,7173.0,2246093.0,109270.0,776196.0,7173.0,42.0,14.5,14.5
E92000001,England,nation,2021-06-26,25_29,4508951.0,818701.0,7005.0,2314198.0,54676.0,818701.0,7005.0,51.3,18.2,18.2
E92000001,England,nation,2021-06-26,30_34,4795390.0,1029990.0,15626.0,2828105.0,19255.0,1029990.0,15626.0,59.0,21.5,21.5
E92000001,England,nation,2021-06-26,35_39,4540923.0,1207425.0,22429.0,2983790.0,11613.0,1207425.0,22429.0,65.7,26.6,26.6
E92000001,England,nation,2021-06-26,40_44,4146831.0,1614303.0,48580.0,3040505.0,5720.0,1614303.0,48580.0,73.3,38.9,38.9
E92000001,England,nation,2021-06-26,45_49,4015713.0,2183965.0,51895.0,3204015.0,3969.0,2183965.0,51895.0,79.8,54.4,54.4
E92000001,England,nation,2021-06-26,50_54,4235812.0,3370982.0,11310.0,3608653.0,2173.0,3370982.0,11310.0,85.2,79.6,79.6
E92000001,England,nation,2021-06-26,55_59,4082028.0,3404079.0,7300.0,3589396.0,1523.0,3404079.0,7300.0,87.9,83.4,83.4
E92000001,England,nation,2021-06-26,60_64,3451652.0,2985703.0,3163.0,3105246.0,820.0,2985703.0,3163.0,90.0,86.5,86.5
E92000001,England,nation,2021-06-26,65_69,2886997.0,2596299.0,1322.0,2656878.0,422.0,2596299.0,1322.0,92.0,89.9,89.9
E92000001,England,nation,2021-06-26,70_74,2861653.0,2659254.0,616.0,2699243.0,210.0,2659254.0,616.0,94.3,92.9,92.9
E92000001,England,nation,2021-06-26,75_79,2062779.0,1940326.0,333.0,1967155.0,121.0,1940326.0,333.0,95.4,94.1,94.1
E92000001,England,nation,2021-06-26,80_84,1417462.0,1327978.0,212.0,1353567.0,68.0,1327978.0,212.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-26,85_89,846853.0,790934.0,141.0,808760.0,33.0,790934.0,141.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-26,90+,461842.0,422148.0,66.0,433501.0,17.0,422148.0,66.0,93.9,91.4,91.4
E92000001,England,nation,2021-06-25,12_15,2853951.0,714.0,26.0,4102.0,119.0,714.0,26.0,0.1,0.0,0.0
E92000001,England,nation,2021-06-25,16_17,1362878.0,57859.0,612.0,134365.0,4848.0,57859.0,612.0,9.9,4.2,4.2
E92000001,England,nation,2021-06-25,18_24,5347222.0,769023.0,5185.0,2136823.0,89958.0,769023.0,5185.0,40.0,14.4,14.4
E92000001,England,nation,2021-06-25,25_29,4508951.0,811696.0,5005.0,2259522.0,47079.0,811696.0,5005.0,50.1,18.0,18.0
E92000001,England,nation,2021-06-25,30_34,4795390.0,1014364.0,10367.0,2808850.0,15962.0,1014364.0,10367.0,58.6,21.2,21.2
E92000001,England,nation,2021-06-25,35_39,4540923.0,1184996.0,14712.0,2972177.0,9320.0,1184996.0,14712.0,65.5,26.1,26.1
E92000001,England,nation,2021-06-25,40_44,4146831.0,1565723.0,30011.0,3034785.0,4280.0,1565723.0,30011.0,73.2,37.8,37.8
E92000001,England,nation,2021-06-25,45_49,4015713.0,2132070.0,43647.0,3200046.0,2848.0,2132070.0,43647.0,79.7,53.1,53.1
E92000001,England,nation,2021-06-25,50_54,4235812.0,3359672.0,9824.0,3606480.0,1454.0,3359672.0,9824.0,85.1,79.3,79.3
E92000001,England,nation,2021-06-25,55_59,4082028.0,3396779.0,6566.0,3587873.0,948.0,3396779.0,6566.0,87.9,83.2,83.2
E92000001,England,nation,2021-06-25,60_64,3451652.0,2982540.0,2850.0,3104426.0,518.0,2982540.0,2850.0,89.9,86.4,86.4
E92000001,England,nation,2021-06-25,65_69,2886997.0,2594977.0,1222.0,2656456.0,284.0,2594977.0,1222.0,92.0,89.9,89.9
E92000001,England,nation,2021-06-25,70_74,2861653.0,2658638.0,581.0,2699033.0,186.0,2658638.0,581.0,94.3,92.9,92.9
E92000001,England,nation,2021-06-25,75_79,2062779.0,1939993.0,369.0,1967034.0,86.0,1939993.0,369.0,95.4,94.0,94.0
E92000001,England,nation,2021-06-25,80_84,1417462.0,1327766.0,204.0,1353499.0,65.0,1327766.0,204.0,95.5,93.7,93.7
E92000001,England,nation,2021-06-25,85_89,846853.0,790793.0,141.0,808727.0,39.0,790793.0,141.0,95.5,93.4,93.4
E92000001,England,nation,2021-06-25,90+,461842.0,422082.0,109.0,433484.0,21.0,422082.0,109.0,93.9,91.4,91.4
E92000001,England,nation,2021-06-24,12_15,2853951.0,688.0,30.0,3983.0,67.0,688.0,30.0,0.1,0.0,0.0
E92000001,England,nation,2021-06-24,16_17,1362878.0,57247.0,768.0,129517.0,5200.0,57247.0,768.0,9.5,4.2,4.2
E92000001,England,nation,2021-06-24,18_24,5347222.0,763838.0,5924.0,2046865.0,105634.0,763838.0,5924.0,38.3,14.3,14.3
E92000001,England,nation,2021-06-24,25_29,4508951.0,806691.0,5583.0,2212443.0,50110.0,806691.0,5583.0,49.1,17.9,17.9
