date,value,Series,Order,Source
2014-07-09,949862.0,1-5 years,4,
2014-07-16,950471.0,1-5 years,4,
2014-07-23,952605.0,1-5 years,4,
2014-07-30,968273.0,1-5 years,4,
2014-08-06,968305.0,1-5 years,4,
2014-08-13,969924.0,1-5 years,4,
2014-08-20,1022076.0,1-5 years,4,
2014-08-27,1022082.0,1-5 years,4,
2014-09-03,1035547.0,1-5 years,4,
2014-09-10,1037162.0,1-5 years,4,
2014-09-17,1037160.0,1-5 years,4,
2014-09-24,1038753.0,1-5 years,4,
2014-10-01,1047868.0,1-5 years,4,
2014-10-08,1047862.0,1-5 years,4,
2014-10-15,1047856.0,1-5 years,4,
2014-10-22,1050012.0,1-5 years,4,
2014-10-29,1050006.0,1-5 years,4,
2014-11-05,1064662.0,1-5 years,4,
2014-11-12,1064665.0,1-5 years,4,
2014-11-19,1098897.0,1-5 years,4,
2014-11-26,1098900.0,1-5 years,4,
2014-12-03,1105881.0,1-5 years,4,
2014-12-10,1105872.0,1-5 years,4,
2014-12-17,1105863.0,1-5 years,4,
2014-12-24,1105853.0,1-5 years,4,
2014-12-31,1112927.0,1-5 years,4,
2015-01-07,1112908.0,1-5 years,4,
2015-01-14,1113962.0,1-5 years,4,
2015-01-21,1113942.0,1-5 years,4,
2015-01-28,1113921.0,1-5 years,4,
2015-02-04,1118003.0,1-5 years,4,
2015-02-11,1117979.0,1-5 years,4,
2015-02-18,1147466.0,1-5 years,4,
2015-02-25,1147442.0,1-5 years,4,
2015-03-04,1125222.0,1-5 years,4,
2015-03-11,1125205.0,1-5 years,4,
2015-03-18,1125187.0,1-5 years,4,
2015-03-25,1125170.0,1-5 years,4,
2015-04-01,1112868.0,1-5 years,4,
2015-04-08,1112884.0,1-5 years,4,
2015-04-15,1112901.0,1-5 years,4,
2015-04-22,1112528.0,1-5 years,4,
2015-04-29,1112544.0,1-5 years,4,
2015-05-06,1090704.0,1-5 years,4,
2015-05-13,1090726.0,1-5 years,4,
2015-05-20,1119196.0,1-5 years,4,
2015-05-27,1119218.0,1-5 years,4,
2015-06-03,1098741.0,1-5 years,4,
2015-06-10,1098748.0,1-5 years,4,
2015-06-17,1098756.0,1-5 years,4,
2015-06-24,1098764.0,1-5 years,4,
2015-07-01,1098074.0,1-5 years,4,
2015-07-08,1098093.0,1-5 years,4,
2015-07-15,1102998.0,1-5 years,4,
2015-07-22,1099409.0,1-5 years,4,
2015-07-29,1099429.0,1-5 years,4,
2015-08-05,1098278.0,1-5 years,4,
2015-08-12,1098292.0,1-5 years,4,
2015-08-19,1137997.0,1-5 years,4,
2015-08-26,1138011.0,1-5 years,4,
2015-09-02,1133905.0,1-5 years,4,
2015-09-09,1133906.0,1-5 years,4,
2015-09-16,1133906.0,1-5 years,4,
2015-09-23,1133906.0,1-5 years,4,
2015-09-30,1142559.0,1-5 years,4,
2015-10-07,1135726.0,1-5 years,4,
2015-10-14,1135721.0,1-5 years,4,
2015-10-21,1135715.0,1-5 years,4,
2015-10-28,1135709.0,1-5 years,4,
2015-11-04,1130239.0,1-5 years,4,
2015-11-11,1130233.0,1-5 years,4,
2015-11-18,1129310.0,1-5 years,4,
2015-11-25,1129302.0,1-5 years,4,
2015-12-02,1124299.0,1-5 years,4,
2015-12-09,1124297.0,1-5 years,4,
2015-12-16,1124295.0,1-5 years,4,
2015-12-23,1124293.0,1-5 years,4,
2015-12-30,1124291.0,1-5 years,4,
2016-01-06,1118342.0,1-5 years,4,
2016-01-13,1118334.0,1-5 years,4,
2016-01-20,1120360.0,1-5 years,4,
2016-01-27,1120351.0,1-5 years,4,
2016-02-03,1118233.0,1-5 years,4,
2016-02-10,1118217.0,1-5 years,4,
2016-02-17,1141973.0,1-5 years,4,
2016-02-24,1141956.0,1-5 years,4,
2016-03-02,1152276.0,1-5 years,4,
2016-03-09,1152283.0,1-5 years,4,
2016-03-16,1152291.0,1-5 years,4,
2016-03-23,1152298.0,1-5 years,4,
2016-03-30,1155990.0,1-5 years,4,
2016-04-06,1156730.0,1-5 years,4,
2016-04-13,1156734.0,1-5 years,4,
2016-04-20,1156458.0,1-5 years,4,
2016-04-27,1156462.0,1-5 years,4,
2016-05-04,1164675.0,1-5 years,4,
2016-05-11,1164693.0,1-5 years,4,
2016-05-18,1193128.0,1-5 years,4,
2016-05-25,1192946.0,1-5 years,4,
2016-06-01,1197951.0,1-5 years,4,
2016-06-08,1197972.0,1-5 years,4,
2016-06-15,1197994.0,1-5 years,4,
2016-06-22,1198015.0,1-5 years,4,
2016-06-29,1199997.0,1-5 years,4,
2016-07-06,1195883.0,1-5 years,4,
2016-07-13,1195901.0,1-5 years,4,
2016-07-20,1197133.0,1-5 years,4,
2016-07-27,1197151.0,1-5 years,4,
2016-08-03,1190620.0,1-5 years,4,
2016-08-10,1190634.0,1-5 years,4,
2016-08-17,1207329.0,1-5 years,4,
2016-08-24,1207343.0,1-5 years,4,
2016-08-31,1209239.0,1-5 years,4,
2016-09-07,1209231.0,1-5 years,4,
2016-09-14,1209223.0,1-5 years,4,
2016-09-21,1209216.0,1-5 years,4,
2016-09-28,1209208.0,1-5 years,4,
2016-10-05,1202712.0,1-5 years,4,
2016-10-12,1202716.0,1-5 years,4,
2016-10-19,1202720.0,1-5 years,4,
2016-10-26,1202724.0,1-5 years,4,
2016-11-02,1198562.0,1-5 years,4,
2016-11-09,1198574.0,1-5 years,4,
2016-11-16,1243286.0,1-5 years,4,
2016-11-23,1243299.0,1-5 years,4,
2016-11-30,1241826.0,1-5 years,4,
2016-12-07,1241832.0,1-5 years,4,
2016-12-14,1241837.0,1-5 years,4,
2016-12-21,1241843.0,1-5 years,4,
2016-12-28,1241849.0,1-5 years,4,
2017-01-04,1232322.0,1-5 years,4,
2017-01-11,1232315.0,1-5 years,4,
2017-01-18,1233270.0,1-5 years,4,
2017-01-25,1233263.0,1-5 years,4,
2017-02-01,1210166.0,1-5 years,4,
2017-02-08,1210167.0,1-5 years,4,
2017-02-15,1240508.0,1-5 years,4,
2017-02-22,1240509.0,1-5 years,4,
2017-03-01,1216789.0,1-5 years,4,
2017-03-08,1216815.0,1-5 years,4,
2017-03-15,1216841.0,1-5 years,4,
2017-03-22,1216867.0,1-5 years,4,
2017-03-29,1216893.0,1-5 years,4,
2017-04-05,1194547.0,1-5 years,4,
2017-04-12,1194562.0,1-5 years,4,
2017-04-19,1194549.0,1-5 years,4,
2017-04-26,1194564.0,1-5 years,4,
2017-05-03,1170570.0,1-5 years,4,
2017-05-10,1170574.0,1-5 years,4,
2017-05-17,1195573.0,1-5 years,4,
2017-05-24,1195577.0,1-5 years,4,
2017-05-31,1174320.0,1-5 years,4,
2017-06-07,1174333.0,1-5 years,4,
2017-06-14,1174347.0,1-5 years,4,
2017-06-21,1174361.0,1-5 years,4,
2017-06-28,1174374.0,1-5 years,4,
2017-07-05,1152801.0,1-5 years,4,
2017-07-12,1152805.0,1-5 years,4,
2017-07-19,1152629.0,1-5 years,4,
2017-07-26,1152633.0,1-5 years,4,
2017-08-02,1129960.0,1-5 years,4,
2017-08-09,1129964.0,1-5 years,4,
2017-08-16,1163475.0,1-5 years,4,
2017-08-23,1163479.0,1-5 years,4,
2017-08-30,1163518.0,1-5 years,4,
2017-09-06,1144907.0,1-5 years,4,
2017-09-13,1144904.0,1-5 years,4,
2017-09-20,1144900.0,1-5 years,4,
2017-09-27,1144897.0,1-5 years,4,
2017-10-04,1133395.0,1-5 years,4,
2017-10-11,1133408.0,1-5 years,4,
2017-10-18,1133422.0,1-5 years,4,
2017-10-25,1133435.0,1-5 years,4,
2017-11-01,1111513.0,1-5 years,4,
2017-11-08,1111537.0,1-5 years,4,
2017-11-15,1117050.0,1-5 years,4,
2017-11-22,1117078.0,1-5 years,4,
2017-11-29,1117114.0,1-5 years,4,
2017-12-06,1095454.0,1-5 years,4,
2017-12-13,1095451.0,1-5 years,4,
2017-12-20,1095449.0,1-5 years,4,
2017-12-27,1095446.0,1-5 years,4,
2018-01-03,1085113.0,1-5 years,4,
2018-01-10,1085113.0,1-5 years,4,
2018-01-17,1083901.0,1-5 years,4,
2018-01-24,1083901.0,1-5 years,4,
2018-01-31,1081309.0,1-5 years,4,
2018-02-07,1081307.0,1-5 years,4,
2018-02-14,1107777.0,1-5 years,4,
2018-02-21,1069165.0,1-5 years,4,
2018-02-28,1081426.0,1-5 years,4,
2018-03-07,1081448.0,1-5 years,4,
2018-03-14,1081470.0,1-5 years,4,
2018-03-21,1081492.0,1-5 years,4,
2018-03-28,1081513.0,1-5 years,4,
2018-04-04,1080010.0,1-5 years,4,
2018-04-11,1080029.0,1-5 years,4,
2018-04-18,1079919.0,1-5 years,4,
2018-04-25,1079938.0,1-5 years,4,
2018-05-02,1068418.0,1-5 years,4,
2018-05-09,1068428.0,1-5 years,4,
2018-05-16,1052008.0,1-5 years,4,
2018-05-23,1052018.0,1-5 years,4,
2018-05-30,1059169.0,1-5 years,4,
2018-06-06,1051115.0,1-5 years,4,
2018-06-13,1051134.0,1-5 years,4,
2018-06-20,1051152.0,1-5 years,4,
2018-06-27,1051171.0,1-5 years,4,
2018-07-04,1042539.0,1-5 years,4,
2018-07-11,1042558.0,1-5 years,4,
2018-07-18,1040534.0,1-5 years,4,
2018-07-25,1040552.0,1-5 years,4,
2018-08-01,1028048.0,1-5 years,4,
2018-08-08,1028055.0,1-5 years,4,
2018-08-15,1016026.0,1-5 years,4,
2018-08-22,1016033.0,1-5 years,4,
2018-08-29,1016040.0,1-5 years,4,
2018-09-05,1010628.0,1-5 years,4,
2018-09-12,1010629.0,1-5 years,4,
2018-09-19,1010629.0,1-5 years,4,
2018-09-26,1010629.0,1-5 years,4,
2018-10-03,999352.0,1-5 years,4,
2018-10-10,999355.0,1-5 years,4,
2018-10-17,999357.0,1-5 years,4,
2018-10-24,999360.0,1-5 years,4,
2018-10-31,985372.0,1-5 years,4,
2018-11-07,985378.0,1-5 years,4,
2018-11-14,993899.0,1-5 years,4,
2018-11-21,961676.0,1-5 years,4,
2018-11-28,961680.0,1-5 years,4,
2018-12-05,964792.0,1-5 years,4,
2018-12-12,964800.0,1-5 years,4,
2018-12-19,964808.0,1-5 years,4,
2018-12-26,964817.0,1-5 years,4,
2019-01-02,958061.0,1-5 years,4,
2019-01-09,958045.0,1-5 years,4,
2019-01-16,955556.0,1-5 years,4,
2019-01-23,955541.0,1-5 years,4,
2019-01-30,957302.0,1-5 years,4,
2019-02-06,942603.0,1-5 years,4,
2019-02-13,942588.0,1-5 years,4,
2019-02-20,930757.0,1-5 years,4,
2019-02-27,930742.0,1-5 years,4,
2019-03-06,922063.0,1-5 years,4,
2019-03-13,922071.0,1-5 years,4,
2019-03-20,922080.0,1-5 years,4,
2019-03-27,922088.0,1-5 years,4,
2019-04-03,908908.0,1-5 years,4,
2019-04-10,908927.0,1-5 years,4,
2019-04-17,908683.0,1-5 years,4,
2019-04-24,908702.0,1-5 years,4,
2019-05-01,902502.0,1-5 years,4,
2019-05-08,902527.0,1-5 years,4,
2019-05-15,917215.0,1-5 years,4,
2019-05-22,867384.0,1-5 years,4,
2019-05-29,867409.0,1-5 years,4,
2019-06-05,870714.0,1-5 years,4,
2019-06-12,870738.0,1-5 years,4,
2019-06-19,870762.0,1-5 years,4,
2019-06-26,870787.0,1-5 years,4,
2019-07-03,861740.0,1-5 years,4,
2019-07-10,861748.0,1-5 years,4,
2019-07-17,856268.0,1-5 years,4,
2019-07-24,856275.0,1-5 years,4,
2019-07-31,863166.0,1-5 years,4,
2019-08-07,853063.0,1-5 years,4,
2019-08-14,853064.0,1-5 years,4,
2019-08-21,826882.0,1-5 years,4,
2019-08-28,830985.0,1-5 years,4,
2019-09-04,836987.0,1-5 years,4,
2019-09-11,837872.0,1-5 years,4,
2019-09-18,837878.0,1-5 years,4,
2019-09-25,839685.0,1-5 years,4,
2019-10-02,848695.0,1-5 years,4,
2019-10-09,849095.0,1-5 years,4,
2019-10-16,849095.0,1-5 years,4,
2019-10-23,852320.0,1-5 years,4,
2019-10-30,856122.0,1-5 years,4,
2019-11-06,866728.0,1-5 years,4,
2019-11-13,867266.0,1-5 years,4,
2019-11-20,876899.0,1-5 years,4,
2019-11-27,882505.0,1-5 years,4,
2019-12-04,881241.0,1-5 years,4,
2019-12-11,881601.0,1-5 years,4,
2019-12-18,882652.0,1-5 years,4,
2019-12-25,888264.0,1-5 years,4,
2020-01-01,900972.0,1-5 years,4,
2020-01-08,894850.0,1-5 years,4,
2020-01-15,907750.0,1-5 years,4,
2020-01-22,902619.0,1-5 years,4,
2020-01-29,908219.0,1-5 years,4,
2020-02-05,917955.0,1-5 years,4,
2020-02-12,918350.0,1-5 years,4,
2020-02-19,906588.0,1-5 years,4,
2020-02-26,913398.0,1-5 years,4,
2020-03-04,914339.0,1-5 years,4,
2020-03-11,915101.0,1-5 years,4,
2020-03-18,966762.0,1-5 years,4,
2020-03-25,1111145.0,1-5 years,4,
2020-04-01,1298345.0,1-5 years,4,
2020-04-08,1432206.0,1-5 years,4,
2020-04-15,1493336.0,1-5 years,4,
2020-04-22,1536392.0,1-5 years,4,
2020-04-29,1572472.0,1-5 years,4,
2020-05-06,1568584.0,1-5 years,4,
2020-05-13,1584494.0,1-5 years,4,
2020-05-20,1568066.0,1-5 years,4,
2020-05-27,1577552.0,1-5 years,4,
2020-06-03,1575173.0,1-5 years,4,
2020-06-10,1581035.0,1-5 years,4,
2020-06-17,1581775.0,1-5 years,4,
2020-06-24,1592447.0,1-5 years,4,
2020-07-01,1597928.0,1-5 years,4,
2020-07-08,1607239.0,1-5 years,4,
2020-07-15,1604839.0,1-5 years,4,
2020-07-22,1607135.0,1-5 years,4,
2020-07-29,1627218.0,1-5 years,4,
2020-08-05,1639244.0,1-5 years,4,
2020-08-12,1642529.0,1-5 years,4,
2020-08-19,1647558.0,1-5 years,4,
2020-08-26,1648650.0,1-5 years,4,
2020-09-02,1662079.0,1-5 years,4,
2020-09-09,1662166.0,1-5 years,4,
2020-09-16,1658504.0,1-5 years,4,
2020-09-23,1665299.0,1-5 years,4,
2020-09-30,1673536.0,1-5 years,4,
2020-10-07,1686755.0,1-5 years,4,
2020-10-14,1697513.0,1-5 years,4,
2020-10-21,1701341.0,1-5 years,4,
2020-10-28,1710201.0,1-5 years,4,
2020-11-04,1714301.0,1-5 years,4,
2020-11-11,1725831.0,1-5 years,4,
2020-11-18,1700839.0,1-5 years,4,
2020-11-25,1711895.0,1-5 years,4,
2020-12-02,1726236.0,1-5 years,4,
2020-12-09,1737549.0,1-5 years,4,
2020-12-16,1742438.0,1-5 years,4,
2020-12-23,1755671.0,1-5 years,4,
2020-12-30,1767023.0,1-5 years,4,
2021-01-06,1768527.0,1-5 years,4,
2021-01-13,1781651.0,1-5 years,4,
2021-01-20,1803617.0,1-5 years,4,
2021-01-27,1815819.0,1-5 years,4,
2021-02-03,1812046.0,1-5 years,4,
2021-02-10,1826092.0,1-5 years,4,
2021-02-17,1821988.0,1-5 years,4,
2021-02-24,1833210.0,1-5 years,4,
2021-03-03,1851855.0,1-5 years,4,
2021-03-10,1862620.0,1-5 years,4,
2021-03-17,1864799.0,1-5 years,4,
2021-03-24,1866998.0,1-5 years,4,
2021-03-31,1881534.0,1-5 years,4,
2021-04-07,1888684.0,1-5 years,4,
2021-04-14,1892626.0,1-5 years,4,
2021-04-21,1899030.0,1-5 years,4,
2021-04-28,1902633.0,1-5 years,4,
2021-05-05,1942674.0,1-5 years,4,
2021-05-12,1948027.0,1-5 years,4,
2021-05-19,1933283.0,1-5 years,4,
2021-05-26,1937380.0,1-5 years,4,
2021-06-02,1976806.0,1-5 years,4,
2021-06-09,1978648.0,1-5 years,4,
2021-06-16,1982040.0,1-5 years,4,
2021-06-23,1983709.0,1-5 years,4,
2021-06-30,1995709.0,1-5 years,4,
2021-07-07,2002523.0,1-5 years,4,
2021-07-14,2025519.0,1-5 years,4,
2021-07-21,2020368.0,1-5 years,4,
2021-07-28,2034725.0,1-5 years,4,
2021-08-04,2038269.0,1-5 years,4,
2021-08-11,2052328.0,1-5 years,4,
2021-08-18,2021245.0,1-5 years,4,
2021-08-25,2033296.0,1-5 years,4,
2021-09-01,2049268.0,1-5 years,4,
2021-09-08,2049420.0,1-5 years,4,
2021-09-15,2057960.0,1-5 years,4,
2021-09-22,2065332.0,1-5 years,4,
2021-09-29,2093284.0,1-5 years,4,
2021-10-06,2085301.0,1-5 years,4,
2021-10-13,2096802.0,1-5 years,4,
2021-10-20,2108800.0,1-5 years,4,
2021-10-27,2113812.0,1-5 years,4,
2021-11-03,2121068.0,1-5 years,4,
2021-11-10,2131956.0,1-5 years,4,
2021-11-17,2127892.0,1-5 years,4,
2021-11-24,2129829.0,1-5 years,4,
2021-12-01,2129818.0,1-5 years,4,
2021-12-08,2134549.0,1-5 years,4,
2021-12-15,2151240.0,1-5 years,4,
2021-12-22,2153742.0,1-5 years,4,
2021-12-29,2154028.0,1-5 years,4,
2022-01-05,2154584.0,1-5 years,4,
2022-01-12,2165265.0,1-5 years,4,
2022-01-19,2182881.0,1-5 years,4,
2022-01-26,2197647.0,1-5 years,4,
2022-02-02,2203397.0,1-5 years,4,
2022-02-09,2203535.0,1-5 years,4,
2022-02-16,2191349.0,1-5 years,4,
2022-02-23,2192414.0,1-5 years,4,
2022-03-02,2177670.0,1-5 years,4,
2022-03-09,2178014.0,1-5 years,4,
2022-03-16,2183315.0,1-5 years,4,
2022-03-23,2183659.0,1-5 years,4,
2022-03-30,2197763.0,1-5 years,4,
2022-04-06,2168112.0,1-5 years,4,
2022-04-13,2168501.0,1-5 years,4,
2022-04-20,2158441.0,1-5 years,4,
2022-04-27,2158802.0,1-5 years,4,
2022-05-04,2123221.0,1-5 years,4,
2022-05-11,2123737.0,1-5 years,4,
2022-05-18,2116508.0,1-5 years,4,
2022-05-25,2117024.0,1-5 years,4,
2022-06-01,2083210.0,1-5 years,4,
2022-06-08,2083436.0,1-5 years,4,
2022-06-15,2074069.0,1-5 years,4,
2022-06-22,2074295.0,1-5 years,4,
2022-06-29,2084018.0,1-5 years,4,
2022-07-06,2056844.0,1-5 years,4,
2022-07-13,2057281.0,1-5 years,4,
2022-07-20,2053774.0,1-5 years,4,
2022-07-27,2054223.0,1-5 years,4,
2022-08-03,2038765.0,1-5 years,4,
2022-08-10,2039330.0,1-5 years,4,
2022-08-17,2017163.0,1-5 years,4,
2022-08-24,2017728.0,1-5 years,4,
2022-08-31,2010480.0,1-5 years,4,
2022-09-07,2010475.0,1-5 years,4,
2022-09-14,2010470.0,1-5 years,4,
2022-09-21,1993545.0,1-5 years,4,
2022-09-28,1993540.0,1-5 years,4,
2022-10-05,1979974.0,1-5 years,4,
2022-10-12,1979960.0,1-5 years,4,
2022-10-19,1966054.0,1-5 years,4,
2022-10-26,1966052.0,1-5 years,4,
2022-11-02,1939130.0,1-5 years,4,
2022-11-09,1939222.0,1-5 years,4,
2022-11-16,1956539.0,1-5 years,4,
2022-11-23,1956645.0,1-5 years,4,
2022-11-30,1948110.0,1-5 years,4,
2022-12-07,1948280.0,1-5 years,4,
2022-12-14,1948449.0,1-5 years,4,
2022-12-21,1934523.0,1-5 years,4,
2022-12-28,1934693.0,1-5 years,4,
2023-01-04,1915445.0,1-5 years,4,
2023-01-11,1915402.0,1-5 years,4,
2023-01-18,1907249.0,1-5 years,4,
2023-01-25,1907204.0,1-5 years,4,
2023-02-01,1888657.0,1-5 years,4,
2023-02-08,1888506.0,1-5 years,4,
2023-02-15,1874096.0,1-5 years,4,
2023-02-22,1873946.0,1-5 years,4,
2023-03-01,1869178.0,1-5 years,4,
2023-03-08,1869522.0,1-5 years,4,
2023-03-15,1869875.0,1-5 years,4,
2023-03-22,1864912.0,1-5 years,4,
2023-03-29,1865265.0,1-5 years,4,
2023-04-05,1842963.0,1-5 years,4,
2023-04-12,1843220.0,1-5 years,4,
2002-12-18,53295.0,5-10 years,5,
2002-12-25,53298.0,5-10 years,5,
2003-01-01,53300.0,5-10 years,5,
2003-01-08,53300.0,5-10 years,5,
2003-01-15,51240.0,5-10 years,5,
2003-01-22,51240.0,5-10 years,5,
2003-01-29,51240.0,5-10 years,5,
2003-02-05,51239.0,5-10 years,5,
2003-02-12,51356.0,5-10 years,5,
2003-02-19,50961.0,5-10 years,5,
2003-02-26,51659.0,5-10 years,5,
2003-03-05,51730.0,5-10 years,5,
2003-03-12,51734.0,5-10 years,5,
2003-03-19,51738.0,5-10 years,5,
2003-03-26,52287.0,5-10 years,5,
2003-04-02,52293.0,5-10 years,5,
2003-04-09,52301.0,5-10 years,5,
2003-04-16,52309.0,5-10 years,5,
2003-04-23,51529.0,5-10 years,5,
2003-04-30,51538.0,5-10 years,5,
2003-05-07,51544.0,5-10 years,5,
2003-05-14,51550.0,5-10 years,5,
2003-05-21,46663.0,5-10 years,5,
2003-05-28,46669.0,5-10 years,5,
2003-06-04,46670.0,5-10 years,5,
2003-06-11,46668.0,5-10 years,5,
2003-06-18,46665.0,5-10 years,5,
2003-06-25,46663.0,5-10 years,5,
2003-07-02,46661.0,5-10 years,5,
2003-07-09,46659.0,5-10 years,5,
2003-07-16,46657.0,5-10 years,5,
2003-07-23,46656.0,5-10 years,5,
2003-07-30,46654.0,5-10 years,5,
2003-08-06,44824.0,5-10 years,5,
2003-08-13,44825.0,5-10 years,5,
2003-08-20,50383.0,5-10 years,5,
2003-08-27,50384.0,5-10 years,5,
2003-09-03,50385.0,5-10 years,5,
2003-09-10,51655.0,5-10 years,5,
2003-09-17,51656.0,5-10 years,5,
2003-09-24,51658.0,5-10 years,5,
2003-10-01,51660.0,5-10 years,5,
2003-10-08,51664.0,5-10 years,5,
2003-10-15,51669.0,5-10 years,5,
2003-10-22,51673.0,5-10 years,5,
2003-10-29,51958.0,5-10 years,5,
2003-11-05,51962.0,5-10 years,5,
2003-11-12,51966.0,5-10 years,5,
2003-11-19,50183.0,5-10 years,5,
2003-11-26,50975.0,5-10 years,5,
2003-12-03,51318.0,5-10 years,5,
2003-12-10,51316.0,5-10 years,5,
2003-12-17,51315.0,5-10 years,5,
2003-12-24,51313.0,5-10 years,5,
2003-12-31,51312.0,5-10 years,5,
2004-01-07,51309.0,5-10 years,5,
2004-01-14,51305.0,5-10 years,5,
2004-01-21,47663.0,5-10 years,5,
2004-01-28,47661.0,5-10 years,5,
2004-02-04,47660.0,5-10 years,5,
2004-02-11,47744.0,5-10 years,5,
2004-02-18,48816.0,5-10 years,5,
2004-02-25,49240.0,5-10 years,5,
2004-03-03,49241.0,5-10 years,5,
2004-03-10,49740.0,5-10 years,5,
2004-03-17,49744.0,5-10 years,5,
2004-03-24,49998.0,5-10 years,5,
2004-03-31,50002.0,5-10 years,5,
2004-04-07,50007.0,5-10 years,5,
2004-04-14,50012.0,5-10 years,5,
2004-04-21,50017.0,5-10 years,5,
2004-04-28,50022.0,5-10 years,5,
2004-05-05,50027.0,5-10 years,5,
2004-05-12,50033.0,5-10 years,5,
2004-05-19,50576.0,5-10 years,5,
2004-05-26,50582.0,5-10 years,5,
2004-06-02,51299.0,5-10 years,5,
2004-06-09,51577.0,5-10 years,5,
2004-06-16,51580.0,5-10 years,5,
2004-06-23,51583.0,5-10 years,5,
2004-06-30,51586.0,5-10 years,5,
2004-07-07,51591.0,5-10 years,5,
2004-07-14,51854.0,5-10 years,5,
2004-07-21,51859.0,5-10 years,5,
2004-07-28,51865.0,5-10 years,5,
2004-08-04,51869.0,5-10 years,5,
2004-08-11,51872.0,5-10 years,5,
2004-08-18,49803.0,5-10 years,5,
2004-08-25,49806.0,5-10 years,5,
2004-09-01,49808.0,5-10 years,5,
2004-09-08,49807.0,5-10 years,5,
2004-09-15,49805.0,5-10 years,5,
2004-09-22,50203.0,5-10 years,5,
2004-09-29,50517.0,5-10 years,5,
2004-10-06,50517.0,5-10 years,5,
2004-10-13,50518.0,5-10 years,5,
2004-10-20,50539.0,5-10 years,5,
2004-10-27,50942.0,5-10 years,5,
2004-11-03,51060.0,5-10 years,5,
2004-11-10,50330.0,5-10 years,5,
2004-11-17,53998.0,5-10 years,5,
2004-11-24,54001.0,5-10 years,5,
2004-12-01,54003.0,5-10 years,5,
2004-12-08,54009.0,5-10 years,5,
2004-12-15,54358.0,5-10 years,5,
2004-12-22,54364.0,5-10 years,5,
2004-12-29,54371.0,5-10 years,5,
2005-01-05,54373.0,5-10 years,5,
2005-01-12,54373.0,5-10 years,5,
2005-01-19,51786.0,5-10 years,5,
2005-01-26,51786.0,5-10 years,5,
2005-02-02,51786.0,5-10 years,5,
2005-02-09,51782.0,5-10 years,5,
2005-02-16,47225.0,5-10 years,5,
2005-02-23,50279.0,5-10 years,5,
2005-03-02,50277.0,5-10 years,5,
2005-03-09,50279.0,5-10 years,5,
2005-03-16,50281.0,5-10 years,5,
2005-03-23,50283.0,5-10 years,5,
2005-03-30,50284.0,5-10 years,5,
2005-04-06,50289.0,5-10 years,5,
2005-04-13,50294.0,5-10 years,5,
2005-04-20,49885.0,5-10 years,5,
2005-04-27,49890.0,5-10 years,5,
2005-05-04,50365.0,5-10 years,5,
2005-05-11,51144.0,5-10 years,5,
2005-05-18,53621.0,5-10 years,5,
2005-05-25,53677.0,5-10 years,5,
2005-06-01,53758.0,5-10 years,5,
2005-06-08,53764.0,5-10 years,5,
2005-06-15,53769.0,5-10 years,5,
2005-06-22,54145.0,5-10 years,5,
2005-06-29,54151.0,5-10 years,5,
2005-07-06,54151.0,5-10 years,5,
2005-07-13,54150.0,5-10 years,5,
2005-07-20,52889.0,5-10 years,5,
2005-07-27,52888.0,5-10 years,5,
2005-08-03,52887.0,5-10 years,5,
2005-08-10,52888.0,5-10 years,5,
2005-08-17,51932.0,5-10 years,5,
2005-08-24,52433.0,5-10 years,5,
2005-08-31,52433.0,5-10 years,5,
2005-09-07,52437.0,5-10 years,5,
2005-09-14,52583.0,5-10 years,5,
2005-09-21,52588.0,5-10 years,5,
2005-09-28,52592.0,5-10 years,5,
2005-10-05,52597.0,5-10 years,5,
2005-10-12,52601.0,5-10 years,5,
2005-10-19,52606.0,5-10 years,5,
2005-10-26,52611.0,5-10 years,5,
2005-11-02,52617.0,5-10 years,5,
2005-11-09,53429.0,5-10 years,5,
2005-11-16,53440.0,5-10 years,5,
2005-11-23,56681.0,5-10 years,5,
2005-11-30,56690.0,5-10 years,5,
2005-12-07,56692.0,5-10 years,5,
2005-12-14,56694.0,5-10 years,5,
2005-12-21,56696.0,5-10 years,5,
2005-12-28,56698.0,5-10 years,5,
2006-01-04,56694.0,5-10 years,5,
2006-01-11,57306.0,5-10 years,5,
2006-01-18,55762.0,5-10 years,5,
2006-01-25,56577.0,5-10 years,5,
2006-02-01,56647.0,5-10 years,5,
2006-02-08,56643.0,5-10 years,5,
2006-02-15,53056.0,5-10 years,5,
2006-02-22,54931.0,5-10 years,5,
2006-03-01,54953.0,5-10 years,5,
2006-03-08,55355.0,5-10 years,5,
2006-03-15,55362.0,5-10 years,5,
2006-03-22,55368.0,5-10 years,5,
2006-03-29,55375.0,5-10 years,5,
2006-04-05,55378.0,5-10 years,5,
2006-04-12,55380.0,5-10 years,5,
2006-04-19,55382.0,5-10 years,5,
2006-04-26,55384.0,5-10 years,5,
2006-05-03,55387.0,5-10 years,5,
2006-05-10,55392.0,5-10 years,5,
2006-05-17,55397.0,5-10 years,5,
2006-05-24,59595.0,5-10 years,5,
2006-05-31,59600.0,5-10 years,5,
2006-06-07,60688.0,5-10 years,5,
2006-06-14,60696.0,5-10 years,5,
2006-06-21,60704.0,5-10 years,5,
2006-06-28,60712.0,5-10 years,5,
2006-07-05,60717.0,5-10 years,5,
2006-07-12,60722.0,5-10 years,5,
2006-07-19,61341.0,5-10 years,5,
2006-07-26,61347.0,5-10 years,5,
2006-08-02,61352.0,5-10 years,5,
