Date,Manufacturing Employees,Industrial Output,Employees
1988-12-01,18025.0,119.33191542599775,93.48096670469869
1989-01-01,18057.0,119.67952727867652,93.64692459288455
1989-02-01,18055.0,119.15695464300494,93.63655222487294
1989-03-01,18060.0,119.44913337631966,93.66248314490197
1989-04-01,18055.0,119.41679739002396,93.63655222487294
1989-05-01,18040.0,118.74775043547717,93.55875946478581
1989-06-01,18013.0,118.74139872388336,93.41873249662898
1989-07-01,17980.0,117.59866806532638,93.2475884244373
1989-08-01,17964.0,118.74794291158608,93.16460948034437
1989-09-01,17922.0,118.3418183218008,92.9467897521004
1989-10-01,17895.0,118.20054085786599,92.80676278394357
1989-11-01,17886.0,118.59838897496844,92.7600871278913
1989-12-01,17881.0,119.2649337400995,92.73415620786226
1990-01-01,17797.0,118.64997257215447,92.29851675137434
1990-02-01,17893.0,119.74092715741656,92.79639041593197
1990-03-01,17868.0,120.31065643976942,92.66673581578675
1990-04-01,17845.0,120.02752408357311,92.54745358365315
1990-05-01,17797.0,120.38880173998402,92.29851675137434
1990-06-01,17776.0,120.78664985708649,92.18960688725237
1990-07-01,17704.0,120.58570479939176,91.81620163883414
1990-08-01,17649.0,121.02147070994812,91.53096151851467
1990-09-01,17609.0,121.05977345561982,91.32351415828234
1990-10-01,17577.0,120.30911663089819,91.15755627009646
1990-11-01,17428.0,118.80992021865285,90.38481485323099
1990-12-01,17395.0,117.97611371488514,90.21367078103931
1991-01-01,17330.0,117.58962168820793,89.87656882066176
1991-02-01,17211.0,116.74099452405468,89.25941292397054
1991-03-01,17140.0,116.07637452001268,88.89119385955814
1991-04-01,17093.0,116.38221905705953,88.64744321128514
1991-05-01,17070.0,117.53957789989317,88.52816097915154
1991-06-01,17044.0,118.49040987787392,88.39332019500051
1991-07-01,17015.0,118.80202869818784,88.24292085883208
1991-08-01,17025.0,118.82705059234522,88.29478269889016
1991-09-01,17010.0,119.80944865218603,88.21698993880302
1991-10-01,16999.0,119.68645641859702,88.15994191473914
1991-11-01,16961.0,119.52439153490073,87.96286692251842
1991-12-01,16916.0,118.97102272180463,87.72948864225702
1992-01-01,16839.0,118.35317441222608,87.33015247380978
1992-02-01,16829.0,119.2002617675081,87.27829063375168
1992-03-01,16805.0,120.19940524882347,87.15382221761227
1992-04-01,16831.0,121.12752504595366,87.2886630017633
1992-05-01,16835.0,121.52152364087807,87.30940773778654
1992-06-01,16826.0,121.5940871339345,87.26273208173426
1992-07-01,16819.0,122.68581162363222,87.2264287936936
1992-08-01,16783.0,122.0138775274519,87.03972616948448
1992-09-01,16761.0,122.40075450634689,86.9256301213567
1992-10-01,16751.0,123.23898796061938,86.87376828129862
1992-11-01,16758.0,123.71055442743169,86.91007156933928
1992-12-01,16769.0,123.89071206536487,86.96711959340317
1993-01-01,16791.0,124.38884023520579,87.08121564153096
1993-02-01,16805.0,124.97281274961745,87.15382221761227
1993-03-01,16795.0,124.86310136754274,87.1019603775542
1993-04-01,16772.0,125.22707368947827,86.9826781454206
1993-05-01,16766.0,124.7445360844585,86.95156104138574
1993-06-01,16742.0,125.02343396625892,86.82709262524634
1993-07-01,16739.0,125.34005716540433,86.81153407322891
1993-08-01,16741.0,125.20455398473665,86.82190644124054
1993-09-01,16769.0,125.85666304169993,86.96711959340317
1993-10-01,16778.0,126.78439788661231,87.01379524945546
1993-11-01,16800.0,127.37664687370676,87.12789129758323
1993-12-01,16815.0,128.11248303804288,87.20568405767037
1994-01-01,16855.0,128.52053238891722,87.41313141790272
1994-02-01,16862.0,128.58712912259764,87.44943470594336
1994-03-01,16897.0,129.8890375232174,87.63095114614666
1994-04-01,16933.0,130.64720091618628,87.81765377035578
1994-05-01,16962.0,131.26119970358678,87.96805310652422
1994-06-01,17010.0,132.13985314072892,88.21698993880302
1994-07-01,17026.0,132.29903088279164,88.29996888289597
1994-08-01,17081.0,133.18461345985432,88.58520900321544
1994-09-01,17115.0,133.58169167252115,88.76153925941293
1994-10-01,17144.0,134.67360863832775,88.91193859558138
1994-11-01,17186.0,135.57381939966703,89.12975832382533
1994-12-01,17217.0,136.93000606299742,89.29053002800539
1995-01-01,17262.0,137.18965633390755,89.52390830826677
1995-02-01,17265.0,137.0245118324688,89.5394668602842
1995-03-01,17263.0,137.21448575195603,89.52909449227259
1995-04-01,17278.0,136.97042604586704,89.60688725235971
1995-05-01,17259.0,137.62888681442413,89.50834975624934
1995-06-01,17247.0,138.08813481026664,89.44611554817965
1995-07-01,17218.0,137.5162882907159,89.2957162120112
1995-08-01,17240.0,139.31420762397863,89.40981226013899
1995-09-01,17247.0,139.85333320501593,89.44611554817965
1995-10-01,17216.0,139.62755872927272,89.28534384399958
1995-11-01,17209.0,139.96439191985291,89.24904055595893
1995-12-01,17231.0,140.444427335457,89.36313660408672
1996-01-01,17208.0,139.71186326497224,89.24385437195312
1996-02-01,17229.0,141.7372893589583,89.3527642360751
1996-03-01,17193.0,141.50882021769047,89.16606161186598
1996-04-01,17204.0,142.9450769423245,89.22310963592989
1996-05-01,17222.0,144.00003849522176,89.31646094803443
1996-06-01,17226.0,145.08444889278115,89.33720568405768
1996-07-01,17223.0,145.0796369900586,89.32164713204025
1996-08-01,17255.0,145.81374086941457,89.48760502022611
1996-09-01,17252.0,146.72530772117912,89.47204646820869
1996-10-01,17268.0,146.70394287309088,89.55502541230163
1996-11-01,17277.0,148.00277165596816,89.6017010683539
1996-12-01,17284.0,148.92473221761347,89.63800435639456
1997-01-01,17297.0,149.19554610283998,89.70542474847008
1997-02-01,17316.0,150.94861850272835,89.80396224458043
1997-03-01,17340.0,151.9148485694213,89.92843066071984
1997-04-01,17349.0,152.04149784907946,89.97510631677213
1997-05-01,17362.0,152.90513814972718,90.04252670884763
1997-06-01,17387.0,153.6051737578073,90.17218130899283
1997-07-01,17389.0,154.90477244512024,90.18255367700446
1997-08-01,17452.0,156.45651483509607,90.5092832693704
1997-09-01,17465.0,157.90355022182868,90.57670366144592
1997-10-01,17513.0,159.30419886631572,90.82564049372472
1997-11-01,17556.0,160.5868596560452,91.04864640597448
1997-12-01,17588.0,161.26148841775014,91.21460429416037
1998-01-01,17619.0,161.99867191484856,91.37537599834043
1998-02-01,17627.0,162.2665986584415,91.41686547038688
1998-03-01,17637.0,162.3374298665178,91.46872731044498
1998-04-01,17637.0,162.8854093485646,91.46872731044498
1998-05-01,17624.0,163.9586561318076,91.40130691836946
1998-06-01,17608.0,162.99050130402563,91.31832797427653
1998-07-01,17422.0,162.34358910200274,90.35369774919614
1998-08-01,17563.0,165.6922884446968,91.08494969401514
1998-09-01,17557.0,165.5188674705752,91.05383258998029
1998-10-01,17512.0,166.67795859838895,90.82045430971891
1998-11-01,17465.0,166.5137764774947,90.57670366144592
1998-12-01,17449.0,167.18628800200173,90.49372471735298
1999-01-01,17427.0,167.8924828455668,90.37962866922518
1999-02-01,17395.0,168.85274615288378,90.21367078103931
1999-03-01,17368.0,169.22557237582882,90.07364381288248
1999-04-01,17344.0,169.60090078818965,89.94917539674307
1999-05-01,17333.0,170.64046425237464,89.89212737267918
1999-06-01,17295.0,170.52574849146848,89.69505238045846
1999-07-01,17308.0,171.54144491814952,89.76247277253397
1999-08-01,17287.0,172.288444696802,89.65356290841198
1999-09-01,17281.0,171.56569690787128,89.62244580437714
1999-10-01,17272.0,173.77551511418642,89.57577014832486
1999-11-01,17282.0,174.69728319972282,89.62763198838294
1999-12-01,17280.0,176.10139641417007,89.61725962037133
2000-01-01,17284.0,175.97147504066055,89.63800435639456
2000-02-01,17285.0,176.56930583491322,89.64319054040037
2000-03-01,17302.0,177.2576004003503,89.73135566849912
2000-04-01,17298.0,178.39417182342237,89.71061093247589
2000-05-01,17279.0,178.8826761878182,89.61207343636552
2000-06-01,17296.0,179.01740946405022,89.70023856446426
2000-07-01,17322.0,178.70598311984523,89.83507934861528
2000-08-01,17287.0,178.22748751311244,89.65356290841198
2000-09-01,17230.0,178.9359920699843,89.3579504200809
2000-10-01,17217.0,178.31333185768315,89.29053002800539
2000-11-01,17202.0,178.35182707946376,89.21273726791826
2000-12-01,17181.0,177.74379505143924,89.10382740379629
2001-01-01,17104.0,176.86687389927724,88.70449123534902
2001-02-01,17028.0,175.71432695916616,88.31034125090758
2001-03-01,16938.0,175.25450153499696,87.84358469038482
2001-04-01,16802.0,174.63222627491362,87.13826366559485
2001-05-01,16661.0,173.72450894532716,86.40701172077586
2001-06-01,16515.0,172.78137601170255,85.64982885592781
2001-07-01,16382.0,171.7387329297751,84.96006638315528
2001-08-01,16232.0,171.5589602440597,84.182138782284
2001-09-01,16117.0,170.66452376598755,83.58572762161602
2001-10-01,15972.0,170.13463703817763,82.83373094077378
2001-11-01,15825.0,169.14300012510947,82.07136189191992
2001-12-01,15711.0,169.06023539828118,81.48013691525775
2002-01-01,15587.0,170.2768768826569,80.8370500985375
2002-02-01,15515.0,170.27610697822132,80.46364485011928
2002-03-01,15443.0,171.54009758538717,80.09023960170106
2002-04-01,15392.0,172.36851475810565,79.82574421740483
2002-05-01,15337.0,173.1014637808082,79.54050409708536
2002-06-01,15298.0,174.53136879384846,79.33824292085883
2002-07-01,15256.0,174.47093129565292,79.12042319261488
2002-08-01,15171.0,174.282304708928,78.67959755212115
2002-09-01,15119.0,174.4566880635941,78.4099159838191
2002-10-01,15060.0,174.00629396876113,78.1039311274764
2002-11-01,14992.0,174.95789585117745,77.75127061508142
2002-12-01,14912.0,173.97723007631672,77.33637589461674
2003-01-01,14866.0,175.41406422927753,77.09781143034955
2003-02-01,14781.0,175.63483432618926,76.65698578985582
2003-03-01,14721.0,175.16461519213925,76.34581474950731
2003-04-01,14609.0,174.0524882348978,75.76496214085677
2003-05-01,14557.0,174.01245320424601,75.49528057255472
2003-06-01,14493.0,174.2328383489399,75.16336479618296
2003-07-01,14402.0,175.13324158638807,74.69142205165438
2003-08-01,14376.0,174.74097527644375,74.55658126750338
2003-09-01,14347.0,175.89025012270352,74.40618193133493
2003-10-01,14334.0,176.1166020267734,74.33876153925941
2003-11-01,14316.0,177.32150246850603,74.24541022715486
2003-12-01,14300.0,177.40946405027472,74.16243128306192
2004-01-01,14290.0,177.70741706685652,74.11056944300384
2004-02-01,14279.0,178.78586070503997,74.05352141893995
2004-03-01,14287.0,178.10295547065218,74.09501089098642
2004-04-01,14315.0,178.82878287732532,74.24022404314906
2004-05-01,14342.0,180.12645680354925,74.38025101130587
2004-06-01,14332.0,178.73735672559644,74.3283891712478
2004-07-01,14330.0,180.06351711593797,74.31801680323618
2004-08-01,14345.0,180.2207700969117,74.39580956332331
2004-09-01,14331.0,180.43056905561596,74.32320298724198
2004-10-01,14332.0,182.01907438239226,74.3283891712478
2004-11-01,14307.0,182.4673512400273,74.19873457110259
2004-12-01,14287.0,183.89667882474083,74.09501089098642
2005-01-01,14257.0,184.5520599755555,73.93942537081216
2005-02-01,14273.0,185.85801037446225,74.02240431490509
2005-03-01,14269.0,185.61837761887804,74.00165957888186
2005-04-01,14250.0,185.98581451077382,73.9031220827715
2005-05-01,14256.0,186.1832949985083,73.93423918680635
2005-06-01,14227.0,186.98823008594056,73.7838398506379
2005-07-01,14226.0,186.3905917677968,73.77865366663208
2005-08-01,14203.0,187.01036483846443,73.6593714344985
2005-09-01,14175.0,183.37757075902954,73.51415828233586
2005-10-01,14192.0,185.6206873321849,73.6023234104346
2005-11-01,14187.0,187.65477485107158,73.57639249040557
2005-12-01,14193.0,188.58578178983532,73.60750959444042
2006-01-01,14210.0,188.87776804704114,73.69567472253915
2006-02-01,14209.0,188.96900172266115,73.69048853853334
2006-03-01,14214.0,189.37685859742658,73.71641945856238
2006-04-01,14226.0,189.92945750608706,73.77865366663208
2006-05-01,14203.0,189.9839282449066,73.6593714344985
2006-06-01,14213.0,190.63353511245415,73.71123327455659
2006-07-01,14188.0,190.51362249660758,73.58157867441136
2006-08-01,14159.0,191.3416547171082,73.43117933824293
2006-09-01,14125.0,190.97614258630142,73.25484908204542
2006-10-01,14075.0,190.792520378408,72.99553988175501
2006-11-01,14041.0,190.73785716347956,72.81920962555752
2006-12-01,14015.0,192.69206709717156,72.68436884140648
2007-01-01,14008.0,192.00858443445705,72.64806555336584
2007-02-01,13997.0,193.8763725952516,72.59101752930194
2007-03-01,13970.0,194.21282083361402,72.45099056114512
2007-04-01,13945.0,195.53147465570834,72.3213359609999
2007-05-01,13929.0,195.61327700199215,72.23835701690696
2007-06-01,13911.0,195.64850012992136,72.14500570480241
2007-07-01,13889.0,195.34881482835945,72.03090965667462
2007-08-01,13828.0,195.72395076461135,71.7145524323203
2007-09-01,13790.0,196.20976046348247,71.51747744009957
2007-10-01,13764.0,195.62213090300168,71.38263665594855
2007-11-01,13757.0,196.7236716742534,71.34633336790789
2007-12-01,13746.0,196.82683886862543,71.289285343844
2008-01-01,13725.0,196.5950976335062,71.18037547972203
2008-02-01,13696.0,195.87735422340697,71.02997614355357
2008-03-01,13659.0,195.23910344628473,70.83808733533866
2008-04-01,13599.0,193.90505153547815,70.52691629499014
2008-05-01,13564.0,192.73017736673432,70.34539985478685
2008-06-01,13504.0,192.2164586320723,70.03422881443834
2008-07-01,13430.0,191.36244213686973,69.6504511980085
2008-08-01,13358.0,188.3278638039053,69.27704594959029
2008-09-01,13275.0,180.0787227285413,68.84659267710819
2008-10-01,13147.0,181.8814539645266,68.18276112436469
2008-11-01,13034.0,179.52034953661376,67.59672233170832
2008-12-01,12850.0,174.4372479765949,66.64246447463957
2009-01-01,12561.0,170.1125022856538,65.1436572969609
2009-02-01,12380.0,169.07332377368658,64.20495799190955
2009-03-01,12208.0,166.45218412264575,63.31293434291049
2009-04-01,12030.0,165.12198173401725,62.389793589876575
2009-05-01,11862.0,163.511534130826,61.518514676900736
2009-06-01,11726.0,163.01340596098507,60.813193652110776
2009-07-01,11668.0,164.96049427864767,60.51239497977389
2009-08-01,11626.0,166.80306806917585,60.29457525152993
2009-09-01,11591.0,168.2304708928004,60.113058811326624
2009-10-01,11538.0,168.6158080628242,59.838191059018776
2009-11-01,11509.0,169.29409387059832,59.68779172285033
2009-12-01,11475.0,169.85400687139708,59.51146146665284
2010-01-01,11460.0,171.67155876776795,59.43366870656571
2010-02-01,11453.0,172.26072813711997,59.39736541852505
2010-03-01,11453.0,173.5016216112175,59.39736541852505
2010-04-01,11489.0,174.1121558286578,59.58406804273415
2010-05-01,11525.0,176.50444138621293,59.770770666943264
2010-06-01,11545.0,176.8849666535141,59.87449434705944
2010-07-01,11561.0,177.56344493739712,59.957473291152375
2010-08-01,11553.0,178.2134367571625,59.915983819105904
2010-09-01,11563.0,178.7263855873889,59.967845659163984
2010-10-01,11562.0,178.23999846019112,59.962659475158176
2010-11-01,11585.0,178.38166087634372,60.081941707291776
2010-12-01,11595.0,180.12895899296498,60.13380354734986
2011-01-01,11621.0,179.761907053287,60.26864433150089
2011-02-01,11654.0,178.98930795215043,60.43978840369256
2011-03-01,11675.0,180.89289666920092,60.54869826781454
2011-04-01,11704.0,180.25868789036562,60.699097603982985
2011-05-01,11713.0,180.4992830264943,60.745773260035264
2011-06-01,11727.0,181.01742871166115,60.818379836116584
2011-07-01,11746.0,181.87664206180403,60.91691733222695
2011-08-01,11764.0,183.03881280736027,61.010268644331504
2011-09-01,11769.0,182.90638924443502,61.03619956436054
2011-10-01,11780.0,184.18500803587753,61.09324758842444
2011-11-01,11770.0,184.1828907986796,61.04138574836635
2011-12-01,11802.0,185.15008324591707,61.207343636552224
2012-01-01,11838.0,186.27645343521732,61.394046260761336
2012-02-01,11860.0,186.8864102243309,61.50814230888913
2012-03-01,11898.0,185.91633063545984,61.70521730110984
2012-04-01,11916.0,187.26809034828548,61.7985686132144
2012-05-01,11927.0,187.6359121923991,61.85561663727829
2012-06-01,11936.0,187.6563146599428,61.90229229333056
2012-07-01,11964.0,188.03414526171935,62.0475054454932
2012-08-01,11960.0,187.29099500524495,62.026760709469976
2012-09-01,11954.0,187.16049620340874,61.99564360543513
2012-10-01,11961.0,187.74600852669158,62.03194689347578
2012-11-01,11950.0,188.4995524930468,61.97489886941189
2012-12-01,11960.0,189.0084593249863,62.026760709469976
2013-01-01,11983.0,189.01712074988689,62.14604294160356
2013-02-01,11996.0,189.92252836616655,62.21346333367907
2013-03-01,11999.0,190.70301898776813,62.2290218856965
2013-04-01,12000.0,190.48552098470776,62.23420806970231
2013-05-01,12000.0,190.6604817677006,62.23420806970231
2013-06-01,12004.0,191.0179099019334,62.25495280572555
2013-07-01,11984.0,190.40853054114658,62.151229125609376
2013-08-01,12014.0,191.52508444889276,62.30681464578364
2013-09-01,12032.0,192.5513670615635,62.400165957888184
2013-10-01,12056.0,192.3227054441867,62.524634374027585
2013-11-01,12079.0,192.79581171987024,62.643916606161184
2013-12-01,12083.0,193.20309116630895,62.664661342184424
2014-01-01,12081.0,192.47418414189337,62.6542889741728
2014-02-01,12106.0,193.9356552367937,62.783943574318016
2014-03-01,12120.0,195.8958319298617,62.856550150399336
2014-04-01,12134.0,196.02248120951987,62.92915672648065
2014-05-01,12146.0,196.8249141075364,62.99139093455036
2014-06-01,12170.0,197.4777930689353,63.11585935068976
2014-07-01,12189.0,197.8968135580171,63.21439684680013
2014-08-01,12208.0,197.58865930766342,63.31293434291049
2014-09-01,12226.0,198.20727752167758,63.40628565501504
2014-10-01,12259.0,198.22960475031036,63.57742972720673
2014-11-01,12284.0,199.48262421926876,63.707084327351936
2014-12-01,12292.0,199.4716530810613,63.7485737993984
2015-01-01,12292.0,197.9114417422937,63.7485737993984
2015-02-01,12301.0,196.61684743381227,63.79524945545067
2015-03-01,12312.0,195.98687312937275,63.852297479514576
2015-04-01,12318.0,194.8705116977355,63.883414583549424
2015-05-01,12333.0,193.98319683569275,63.96120734363655
2015-06-01,12334.0,193.39633717964756,63.96639352764236
2015-07-01,12349.0,194.60335485857817,64.04418628772949
2015-08-01,12345.0,194.29346832324435,64.02344155170626
2015-09-01,12354.0,193.72855094361412,64.07011720775854
2015-10-01,12362.0,192.8362317027399,64.11160667980499
2015-11-01,12357.0,191.39477812316542,64.08567575977597
2015-12-01,12362.0,190.43393738752175,64.11160667980499
2016-01-01,12383.0,191.42865391833237,64.22051654392698
2016-02-01,12365.0,190.38504845586039,64.12716523182243
2016-03-01,12342.0,188.99363866460075,64.00788299968883
2016-04-01,12353.0,189.52525767739075,64.06493102375272
2016-05-01,12332.0,189.11124156714044,63.95602115963074
2016-06-01,12350.0,190.02685041719195,64.0493724717353
2016-07-01,12372.0,190.2356869953517,64.16346851986309
2016-08-01,12348.0,190.08055125157588,64.03900010372368
2016-09-01,12347.0,189.89615913924683,64.03381391971787
2016-10-01,12345.0,190.0358967943104,64.02344155170626
2016-11-01,12342.0,189.29101425285583,64.00788299968883
2016-12-01,12355.0,190.61178531214813,64.07530339176434
2017-01-01,12366.0,190.16389340673084,64.13235141582824
2017-02-01,12380.0,189.45846846760142,64.20495799190955
2017-03-01,12393.0,190.67895947415525,64.27237838398506
2017-04-01,12400.0,192.49189194391246,64.30868167202573
2017-05-01,12409.0,192.72363317903165,64.355357328078
2017-06-01,12422.0,193.09838416306573,64.42277772015352
2017-07-01,12423.0,192.65838377811352,64.42796390415933
2017-08-01,12467.0,191.82977412928616,64.6561560004149
2017-09-01,12477.0,192.03071918698092,64.70801784047298
2017-10-01,12490.0,194.39721294594307,64.77543823254848
2017-11-01,12505.0,194.90073044683325,64.85323099263562
2017-12-01,12533.0,195.28106323802552,64.99844414479826
2018-01-01,12561.0,195.1590333849811,65.1436572969609
2018-02-01,12584.0,195.87446708177347,65.26293952909448
2018-03-01,12610.0,196.79546526287425,65.39778031324552
2018-04-01,12631.0,198.9178993157474,65.50669017736749
2018-05-01,12657.0,197.07840514296157,65.64153096151851
2018-06-01,12691.0,198.62071620360123,65.817861217716
2018-07-01,12711.0,198.8921075171544,65.92158489783218
2018-08-01,12725.0,200.33048147898637,65.9941914739135
2018-09-01,12744.0,200.4024675437161,66.09272897002386
2018-10-01,12767.0,200.05909016543316,66.21201120215746
2018-11-01,12777.0,200.176500591864,66.26387304221554
2018-12-01,12796.0,200.16475954922095,66.3624105383259
2019-01-01,12833.0,198.96832805628,66.55429934654082
2019-02-01,12822.0,197.92164297606558,66.49725132247693
2019-03-01,12822.0,197.92048811941214,66.49725132247693
2019-04-01,12820.0,196.80316430723036,66.4868789544653
2019-05-01,12815.0,197.13249092956335,66.46094803443626
2019-06-01,12820.0,197.26741668190436,66.4868789544653
2019-07-01,12826.0,196.37105544274317,66.51799605850015
2019-08-01,12825.0,197.81809082947575,66.51280987449435
2019-09-01,12823.0,197.3486415998614,66.50243750648272
2019-10-01,12772.0,195.55996111982597,66.2379421221865
2019-11-01,12815.0,196.61049572221845,66.46094803443626
2019-12-01,12801.0,196.1023587947146,66.38834145835494
2020-01-01,12790.0,195.12611997035864,66.33129343429106
2020-02-01,12785.0,195.6192437613681,66.305362514262
2020-03-01,12720.0,187.9860262344936,65.96826055388445
2020-04-01,11414.0,162.83074613363615,59.19510424229851
2020-05-01,11646.0,165.4778700593789,60.398298931646096
2020-06-01,11977.0,176.23593721429324,62.11492583756871
2020-07-01,12018.0,182.8800200175153,62.327559381806864
2020-08-01,12044.0,184.56168378100062,62.46240016595789
2020-09-01,12101.0,184.47757172141007,62.758012654288976
2020-10-01,12125.0,185.6031720062747,62.882481070428376
2020-11-01,12159.0,186.42542994350825,63.058811326625865
2020-12-01,12199.0,188.57923760213262,63.266258686858215
2021-01-01,12196.0,190.13482951428657,63.250700134840784
2021-02-01,12222.0,183.57293400956604,63.3855409189918
2021-03-01,12270.0,188.88662194805067,63.634477751270616
2021-04-01,12228.0,189.18207277521674,63.41665802302666
2021-05-01,12259.0,190.84160178617827,63.57742972720673
2021-06-01,12276.0,191.53220606492215,63.665594855305464
2021-07-01,12349.0,192.71304699304193,64.04418628772949
2021-08-01,12395.0,192.71766641965567,64.28275075199667
2021-09-01,12437.0,190.66952814481903,64.50057048024064
2021-10-01,12496.0,193.06219865459198,64.80655533658334
2021-11-01,12540.0,194.78024040266,65.03474743283891
2021-12-01,12584.0,194.1814472278628,65.26293952909448
2022-01-01,12617.0,194.44456206873318,65.43408360128618
2022-02-01,12654.0,195.70316334484977,65.62597240950109
2022-03-01,12716.0,197.24566688159828,65.94751581786122
2022-04-01,12768.0,197.85639357514742,66.21719738616326
2022-05-01,12789.0,197.8209779711093,66.32610725028523
2022-06-01,12819.0,197.64659461644322,66.4816927704595
2022-07-01,12860.0,198.50600044269504,66.69432631469765
2022-08-01,12891.0,198.70155616934048,66.85509801887771
2022-09-01,12917.0,199.26724345340634,66.98993880302874
2022-10-01,12954.0,199.04223888209876,67.18182761124365
2022-11-01,12968.0,198.38878249237314,67.25443418732496
2022-12-01,12974.0,195.31724874649933,67.28555129135981
2023-01-01,12985.0,197.14500187664206,67.34259931542371
2023-02-01,12984.0,197.5555534169321,67.3374131314179
2023-03-01,12983.0,198.30005100616884,67.3322269474121
